holiday,temp,clouds_all,weather_main,weekday,hour,month,hour_category
1,5.710000000000036,40,1,1,17,2,2
1,5.689999999999998,40,1,1,18,2,2
1,4.230000000000018,90,1,1,19,2,2
1,2.7800000000000296,90,1,1,20,2,5
1,1.6100000000000136,40,1,1,21,2,5
1,-0.060000000000002274,1,0,1,22,2,5
1,-1.3999999999999773,1,0,1,23,2,5
1,-2.1399999999999864,1,0,2,0,2,3
1,-2.609999999999957,1,0,2,1,2,3
1,-3.359999999999957,1,0,2,2,2,3
1,-4.599999999999966,1,5,2,3,2,3
1,-5.0,1,5,2,4,2,1
1,-5.339999999999975,1,5,2,5,2,1
1,-5.939999999999998,1,5,2,6,2,1
1,-7.069999999999993,5,5,2,7,2,1
1,-7.069999999999993,5,5,2,8,2,4
1,-4.409999999999968,5,5,2,9,2,4
1,-0.7299999999999613,1,0,2,10,2,4
1,2.430000000000007,75,1,2,11,2,4
1,3.2000000000000455,75,1,2,12,2,0
1,4.600000000000023,75,1,2,13,2,0
1,5.730000000000018,75,1,2,14,2,0
1,6.3799999999999955,75,1,2,15,2,0
1,6.770000000000039,1,0,2,16,2,2
1,5.800000000000011,75,1,2,17,2,2
1,5.210000000000036,1,0,2,18,2,2
1,3.4700000000000273,75,1,2,19,2,2
1,2.080000000000041,90,1,2,20,2,5
1,1.7200000000000273,90,1,2,21,2,5
1,1.6000000000000227,90,1,2,22,2,5
1,1.5300000000000296,90,1,2,23,2,5
1,1.4600000000000364,90,1,3,0,3,3
1,0.8000000000000114,90,1,3,1,3,3
1,0.07000000000005002,75,1,3,2,3,3
1,-0.5699999999999932,90,1,3,3,3,3
1,-1.6399999999999864,40,1,3,4,3,1
1,-2.92999999999995,1,0,3,5,3,1
1,-4.399999999999977,1,0,3,6,3,1
1,-5.139999999999986,1,0,3,7,3,1
1,-6.009999999999991,5,0,3,8,3,4
1,-4.3700000000000045,1,0,3,9,3,4
1,-2.079999999999984,1,0,3,10,3,4
1,-0.5799999999999841,1,0,3,11,3,4
1,1.080000000000041,1,0,3,12,3,0
1,2.150000000000034,1,0,3,13,3,0
1,3.2000000000000455,1,0,3,14,3,0
1,3.8600000000000136,1,0,3,15,3,0
1,4.210000000000036,5,0,3,16,3,2
1,4.140000000000043,5,0,3,17,3,2
1,3.2900000000000205,5,0,3,18,3,2
1,1.7900000000000205,1,0,3,19,3,2
1,0.36000000000001364,5,0,3,20,3,5
1,-1.0600000000000023,1,0,3,21,3,5
1,-2.359999999999957,1,0,3,22,3,5
1,-3.5,1,0,3,23,3,5
1,-4.939999999999998,1,0,4,0,3,3
1,-6.0,1,0,4,1,3,3
1,-6.639999999999986,1,5,4,2,3,3
1,-8.069999999999993,1,5,4,3,3,3
1,-9.21999999999997,1,5,4,4,3,1
1,-9.21999999999997,1,4,4,4,3,1
1,-10.149999999999977,1,5,4,5,3,1
1,-10.149999999999977,1,3,4,5,3,1
1,-11.799999999999955,1,5,4,6,3,1
1,-11.799999999999955,1,4,4,6,3,1
1,-11.609999999999957,1,5,4,7,3,1
1,-11.20999999999998,75,5,4,8,3,4
1,-9.139999999999986,75,5,4,9,3,4
1,-6.479999999999961,1,5,4,10,3,4
1,-4.079999999999984,75,5,4,11,3,4
1,-1.5,1,4,4,12,3,0
1,0.9300000000000068,75,1,4,13,3,0
1,2.670000000000016,1,0,4,14,3,0
1,3.5300000000000296,20,1,4,15,3,0
1,4.2000000000000455,20,1,4,16,3,2
1,4.0,90,1,4,17,3,2
1,3.640000000000043,90,1,4,18,3,2
1,3.07000000000005,90,1,4,19,3,2
1,2.8600000000000136,90,1,4,20,3,5
1,2.4700000000000273,90,1,4,21,3,5
1,2.640000000000043,90,1,4,22,3,5
1,2.3500000000000227,90,1,4,23,3,5
1,2.2800000000000296,90,1,5,0,3,3
1,1.9300000000000068,40,1,5,1,3,3
1,1.2900000000000205,1,0,5,2,3,3
1,1.07000000000005,40,1,5,3,3,3
1,1.4300000000000068,75,1,5,4,3,1
1,1.7100000000000364,75,1,5,5,3,1
1,1.7800000000000296,75,1,5,6,3,1
1,1.7100000000000364,40,1,5,7,3,1
1,2.2100000000000364,75,1,5,8,3,4
1,2.930000000000007,75,1,5,9,3,4
1,4.0,40,1,5,10,3,4
1,4.860000000000014,1,0,5,11,3,4
1,5.060000000000002,75,1,5,12,3,0
1,6.0,75,1,5,13,3,0
1,6.600000000000023,1,0,5,14,3,0
1,6.930000000000007,40,1,5,15,3,0
1,6.930000000000007,40,1,5,16,3,2
1,6.78000000000003,75,1,5,17,3,2
1,6.350000000000023,40,1,5,18,3,2
1,5.710000000000036,40,1,5,19,3,2
1,5.330000000000041,90,1,5,20,3,5
1,5.060000000000002,75,1,5,21,3,5
1,4.930000000000007,90,1,5,22,3,5
1,4.660000000000025,90,1,5,23,3,5
1,4.400000000000034,90,1,6,0,3,3
1,3.730000000000018,90,1,6,1,3,3
1,3.5300000000000296,90,6,6,2,3,3
1,3.2900000000000205,90,1,6,3,3,3
1,3.0,90,6,6,4,3,1
1,3.0,90,2,6,4,3,1
1,2.6899999999999977,90,6,6,5,3,1
1,2.2000000000000455,90,6,6,6,3,1
1,2.2000000000000455,90,2,6,6,3,1
1,2.2000000000000455,90,10,6,6,3,1
1,1.9300000000000068,90,10,6,7,3,1
1,1.9300000000000068,90,6,6,7,3,1
1,1.5,90,6,6,8,3,4
1,1.5,90,10,6,8,3,4
1,1.5,90,8,6,8,3,4
1,1.57000000000005,90,6,6,9,3,4
1,1.670000000000016,90,6,6,10,3,4
1,1.670000000000016,90,8,6,10,3,4
1,1.8000000000000114,90,6,6,11,3,4
1,1.8000000000000114,90,2,6,11,3,4
1,2.730000000000018,90,6,6,12,3,0
1,2.730000000000018,90,8,6,12,3,0
1,3.2800000000000296,75,1,6,13,3,0
1,3.8000000000000114,90,1,6,14,3,0
1,4.07000000000005,90,1,6,15,3,0
1,4.430000000000007,75,1,6,16,3,2
1,4.670000000000016,75,1,6,17,3,2
1,4.07000000000005,75,1,6,18,3,2
1,4.0,75,6,6,19,3,2
1,3.8000000000000114,75,1,6,20,3,5
1,3.430000000000007,90,1,6,21,3,5
1,3.5,90,6,6,22,3,5
1,3.4700000000000273,90,6,6,23,3,5
1,3.4700000000000273,90,2,6,23,3,5
1,2.670000000000016,90,6,0,0,3,3
1,2.670000000000016,90,8,0,0,3,3
1,2.400000000000034,90,6,0,1,3,3
1,2.400000000000034,90,8,0,1,3,3
1,1.8500000000000227,90,8,0,2,3,3
1,1.8500000000000227,90,6,0,2,3,3
1,1.6400000000000432,90,10,0,3,3,3
1,1.6400000000000432,90,6,0,3,3,3
1,1.6400000000000432,90,8,0,3,3,3
1,1.7100000000000364,90,6,0,4,3,1
1,1.7100000000000364,90,8,0,5,3,1
1,1.8600000000000136,90,8,0,6,3,1
1,1.8700000000000045,90,8,0,7,3,1
1,1.670000000000016,90,8,0,8,3,4
1,1.5300000000000296,90,8,0,9,3,4
1,1.6400000000000432,90,8,0,10,3,4
1,1.6400000000000432,90,6,0,10,3,4
1,1.6400000000000432,90,4,0,10,3,4
1,1.400000000000034,90,8,0,11,3,4
1,1.400000000000034,90,10,0,11,3,4
1,1.400000000000034,90,5,0,11,3,4
1,2.0,90,8,0,12,3,0
1,2.0,90,6,0,12,3,0
1,1.6899999999999977,90,1,0,13,3,0
1,1.7100000000000364,90,1,0,14,3,0
1,0.8600000000000136,90,8,0,15,3,0
1,0.8600000000000136,90,5,0,15,3,0
1,0.8600000000000136,90,4,0,15,3,0
1,0.8600000000000136,90,2,0,15,3,0
1,-0.42999999999995,90,8,0,16,3,2
1,-0.42999999999995,90,3,0,16,3,2
1,-0.42999999999995,90,5,0,16,3,2
1,-1.0600000000000023,90,8,0,17,3,2
1,-1.0600000000000023,90,3,0,17,3,2
1,-1.2199999999999704,90,8,0,18,3,2
1,-1.2199999999999704,90,5,0,18,3,2
1,-1.2199999999999704,90,3,0,18,3,2
1,-1.5,90,8,0,19,3,2
1,-1.5,90,5,0,19,3,2
1,-1.8700000000000045,90,8,0,20,3,5
1,-1.8700000000000045,90,5,0,20,3,5
1,-2.0,90,8,0,21,3,5
1,-2.0,90,5,0,21,3,5
1,-2.0,90,8,0,22,3,5
1,-2.0,90,5,0,22,3,5
1,-1.7899999999999636,90,8,0,23,3,5
1,-1.7899999999999636,90,5,0,23,3,5
1,-1.7199999999999704,90,8,1,0,3,3
1,-1.7199999999999704,90,5,1,0,3,3
1,-1.7199999999999704,90,8,1,1,3,3
1,-1.7199999999999704,90,5,1,1,3,3
1,-1.7899999999999636,90,8,1,2,3,3
1,-1.7899999999999636,90,5,1,2,3,3
1,-1.8700000000000045,90,8,1,3,3,3
1,-1.8700000000000045,90,5,1,3,3,3
1,-1.92999999999995,90,8,1,4,3,1
1,-1.92999999999995,90,5,1,4,3,1
1,-1.8700000000000045,90,8,1,5,3,1
1,-1.8700000000000045,90,5,1,5,3,1
1,-1.7999999999999545,90,8,1,6,3,1
1,-1.7999999999999545,90,5,1,6,3,1
1,-2.0,90,8,1,7,3,1
1,-2.0,90,5,1,7,3,1
1,-1.7199999999999704,90,8,1,8,3,4
1,-1.7199999999999704,90,5,1,8,3,4
1,-1.6399999999999864,90,8,1,9,3,4
1,-1.5699999999999932,90,8,1,10,3,4
1,-1.1299999999999955,90,8,1,11,3,4
1,-1.1299999999999955,90,5,1,11,3,4
1,-1.1299999999999955,90,6,1,11,3,4
1,0.1400000000000432,90,8,1,12,3,0
1,0.0,90,8,1,13,3,0
1,0.5,90,1,1,14,3,0
1,0.4000000000000341,90,1,1,15,3,0
1,0.0,90,1,1,16,3,2
1,-0.2699999999999818,90,1,1,17,3,2
1,-0.7099999999999795,40,1,1,18,3,2
1,-2.2799999999999727,1,0,1,19,3,2
1,-3.1499999999999773,5,0,1,20,3,5
1,-4.149999999999977,1,0,1,21,3,5
1,-5.599999999999966,1,0,1,22,3,5
1,-6.449999999999989,1,0,1,23,3,5
1,-6.069999999999993,1,0,2,0,3,3
1,-6.2099999999999795,1,0,2,1,3,3
1,-7.579999999999984,1,4,2,2,3,3
1,-8.349999999999966,90,4,2,3,3,3
1,-9.779999999999973,40,5,2,4,3,1
1,-9.779999999999973,40,3,2,4,3,1
1,-10.889999999999986,40,5,2,5,3,1
1,-10.439999999999998,90,5,2,6,3,1
1,-11.149999999999977,90,5,2,7,3,1
1,-9.939999999999998,75,5,2,8,3,4
1,-9.649999999999977,75,5,2,9,3,4
1,-8.46999999999997,1,0,2,10,3,4
1,-6.279999999999973,40,1,2,11,3,4
1,-5.149999999999977,40,1,2,12,3,0
1,-3.6499999999999773,20,1,2,13,3,0
1,-3.4699999999999704,20,1,2,14,3,0
1,-2.6200000000000045,20,1,2,15,3,0
1,-2.6200000000000045,20,1,2,16,3,2
1,-3.1499999999999773,20,1,2,17,3,2
1,-3.42999999999995,5,0,2,18,3,2
1,-4.599999999999966,1,0,2,19,3,2
1,-6.329999999999984,5,0,2,20,3,5
1,-8.189999999999998,5,0,2,21,3,5
1,-9.0,1,0,2,22,3,5
1,-9.649999999999977,1,0,2,23,3,5
1,-9.919999999999959,1,0,3,0,3,3
1,-10.489999999999952,1,0,3,1,3,3
1,-10.919999999999959,1,0,3,2,3,3
1,-11.5,1,0,3,3,3,3
1,-11.5,1,0,3,4,3,1
1,-11.569999999999993,1,0,3,5,3,1
1,-12.069999999999993,1,0,3,6,3,1
1,-13.069999999999993,1,0,3,7,3,1
1,-12.669999999999959,5,0,3,8,3,4
1,-10.21999999999997,5,0,3,9,3,4
1,-7.659999999999968,1,0,3,10,3,4
1,-5.289999999999964,1,0,3,11,3,4
1,-4.009999999999991,5,0,3,12,3,0
1,-2.859999999999957,5,0,3,13,3,0
1,-2.069999999999993,5,0,3,14,3,0
1,-1.5699999999999932,1,0,3,15,3,0
1,-1.6399999999999864,1,0,3,16,3,2
1,-2.0,1,0,3,17,3,2
1,-2.569999999999993,1,0,3,18,3,2
1,-3.859999999999957,1,0,3,19,3,2
1,-5.659999999999968,1,0,3,20,3,5
1,-7.060000000000002,40,1,3,21,3,5
1,-7.399999999999977,90,1,3,22,3,5
1,-7.46999999999997,90,1,3,23,3,5
1,-7.46999999999997,90,1,4,0,3,3
1,-6.859999999999957,90,1,4,1,3,3
1,-7.139999999999986,90,1,4,2,3,3
1,-7.0,90,1,4,3,3,3
1,-8.069999999999993,90,1,4,4,3,1
1,-8.5,75,1,4,5,3,1
1,-9.859999999999957,1,5,4,6,3,1
1,-10.359999999999957,5,5,4,7,3,1
1,-10.599999999999966,1,5,4,8,3,4
1,-10.599999999999966,1,4,4,8,3,4
1,-8.20999999999998,1,5,4,9,3,4
1,-5.669999999999959,1,4,4,10,3,4
1,-5.669999999999959,1,5,4,10,3,4
1,-3.269999999999982,1,0,4,11,3,4
1,-1.7199999999999704,1,0,4,12,3,0
1,-0.39999999999997726,1,0,4,13,3,0
1,-0.06999999999999318,1,0,4,14,3,0
1,0.22000000000002728,1,0,4,15,3,0
1,0.8600000000000136,1,0,4,16,3,2
1,0.7900000000000205,1,0,4,17,3,2
1,0.1400000000000432,40,1,4,18,3,2
1,-2.0,40,1,4,19,3,2
1,-3.6399999999999864,1,0,4,20,3,5
1,-4.659999999999968,1,0,4,21,3,5
1,-5.529999999999973,1,0,4,22,3,5
1,-6.589999999999975,1,0,4,23,3,5
1,-6.349999999999966,1,0,5,0,3,3
1,-6.349999999999966,75,1,5,1,3,3
1,-5.989999999999952,90,1,5,3,3,3
1,-5.560000000000002,90,1,5,4,3,1
1,-4.989999999999952,90,1,5,5,3,1
1,-4.569999999999993,90,1,5,6,3,1
1,-4.259999999999991,90,1,5,7,3,1
1,-3.7099999999999795,90,1,5,8,3,4
1,-2.6399999999999864,90,8,5,9,3,4
1,-1.92999999999995,75,8,5,10,3,4
1,-0.6699999999999591,90,8,5,11,3,4
1,0.27000000000003865,90,8,5,12,3,0
1,1.07000000000005,75,1,5,13,3,0
1,0.9300000000000068,90,6,5,14,3,0
1,1.3600000000000136,90,1,5,15,3,0
1,1.670000000000016,90,1,5,16,3,2
1,1.4300000000000068,90,1,5,17,3,2
1,1.6400000000000432,90,1,5,18,3,2
1,1.07000000000005,90,1,5,19,3,2
1,1.0,90,1,5,20,3,5
1,0.6899999999999977,90,1,5,21,3,5
1,0.4700000000000273,90,1,5,22,3,5
1,0.22000000000002728,90,1,5,23,3,5
1,0.20000000000004547,90,8,6,0,3,3
1,0.20000000000004547,90,5,6,0,3,3
1,0.29000000000002046,90,8,6,1,3,3
1,0.29000000000002046,90,5,6,1,3,3
1,-0.14999999999997726,90,8,6,3,3,3
1,-0.14999999999997726,90,5,6,3,3,3
1,-0.14999999999997726,90,2,6,3,3,3
1,-0.14999999999997726,90,5,6,4,3,1
1,-0.14999999999997726,90,6,6,4,3,1
1,-0.14999999999997726,90,8,6,4,3,1
1,-0.7099999999999795,90,8,6,5,3,1
1,-0.7099999999999795,90,5,6,5,3,1
1,-0.7099999999999795,90,6,6,5,3,1
1,-0.6499999999999773,90,8,6,6,3,1
1,-0.6499999999999773,90,5,6,6,3,1
1,-0.6499999999999773,90,6,6,6,3,1
1,-0.7899999999999636,75,8,6,7,3,1
1,-0.7899999999999636,75,5,6,7,3,1
1,-0.7899999999999636,75,6,6,7,3,1
1,-0.6399999999999864,90,8,6,8,3,4
1,-0.6399999999999864,90,5,6,8,3,4
1,-0.42999999999995,90,5,6,9,3,4
1,0.07000000000005002,90,5,6,10,3,4
1,0.5300000000000296,90,5,6,11,3,4
1,1.2700000000000387,90,4,6,12,3,0
1,1.2700000000000387,90,5,6,12,3,0
1,1.6400000000000432,90,5,6,13,3,0
1,2.3500000000000227,90,5,6,14,3,0
1,2.2800000000000296,90,4,6,15,3,0
1,2.2100000000000364,90,4,6,16,3,2
1,2.2100000000000364,90,5,6,16,3,2
1,2.0,90,5,6,17,3,2
1,1.9300000000000068,90,5,6,18,3,2
1,1.9300000000000068,90,4,6,19,3,2
1,1.9300000000000068,90,5,6,19,3,2
1,1.57000000000005,90,4,6,20,3,5
1,1.57000000000005,90,5,6,20,3,5
1,1.2000000000000455,90,5,6,21,3,5
1,1.0600000000000023,90,1,6,22,3,5
1,0.6700000000000159,90,1,6,23,3,5
1,-0.2699999999999818,20,1,0,0,3,3
1,-1.1299999999999955,1,0,0,1,3,3
1,-2.1299999999999955,1,0,0,2,3,3
1,-3.0,1,5,0,3,3,3
1,-4.0,1,0,0,4,3,1
1,-4.329999999999984,1,0,0,5,3,1
1,-4.859999999999957,1,0,0,6,3,1
1,-5.71999999999997,1,0,0,7,3,1
1,-6.0,1,0,0,8,3,4
1,-5.649999999999977,1,0,0,9,3,4
1,-3.509999999999991,5,0,0,10,3,4
1,-1.4099999999999682,5,0,0,11,3,4
1,0.1400000000000432,1,0,0,12,3,0
1,2.0,1,0,0,13,3,0
1,3.0,5,0,0,14,3,0
1,3.57000000000005,5,0,0,15,3,0
1,3.660000000000025,5,0,0,16,3,2
1,3.930000000000007,1,0,0,17,3,2
1,3.8500000000000227,1,0,0,18,3,2
1,3.2000000000000455,5,0,0,19,3,2
1,1.7900000000000205,20,1,0,20,3,5
1,0.8600000000000136,20,1,0,21,3,5
1,-0.12999999999999545,1,0,0,22,3,5
1,-0.5,1,0,0,23,3,5
1,-1.1999999999999886,1,0,1,0,3,3
1,-1.8599999999999568,1,0,1,1,3,3
1,-2.3999999999999773,1,0,1,2,3,3
1,-3.0,1,0,1,3,3,3
1,-4.0,1,0,1,4,3,1
1,-4.2099999999999795,1,0,1,5,3,1
1,-4.859999999999957,1,0,1,6,3,1
1,-5.5,1,0,1,7,3,1
1,-6.069999999999993,20,1,1,8,3,4
1,-6.0,1,0,1,9,3,4
1,-3.9399999999999977,20,1,1,10,3,4
1,-2.6399999999999864,1,0,1,11,3,4
1,-1.2699999999999818,40,1,1,12,3,0
1,-0.5399999999999636,1,0,1,13,3,0
1,0.4000000000000341,75,1,1,14,3,0
1,0.7100000000000364,1,0,1,15,3,0
1,1.4600000000000364,1,0,1,16,3,2
1,1.7800000000000296,5,0,1,17,3,2
1,1.9300000000000068,1,0,1,18,3,2
1,1.4300000000000068,1,0,1,19,3,2
1,0.29000000000002046,1,0,1,20,3,5
1,-0.7299999999999613,1,0,1,21,3,5
1,-1.3999999999999773,1,0,1,22,3,5
1,-2.0,1,0,1,23,3,5
1,-2.859999999999957,1,0,2,0,3,3
1,-3.329999999999984,1,0,2,1,3,3
1,-3.669999999999959,1,0,2,2,3,3
1,-4.069999999999993,1,0,2,3,3,3
1,-4.5,1,0,2,4,3,1
1,-5.279999999999973,1,0,2,5,3,1
1,-5.7999999999999545,1,0,2,6,3,1
1,-6.0,1,0,2,7,3,1
1,-5.399999999999977,1,0,2,8,3,4
1,-4.46999999999997,20,1,2,9,3,4
1,-2.079999999999984,1,0,2,10,3,4
1,0.4000000000000341,1,0,2,11,3,4
1,2.2800000000000296,1,0,2,12,3,0
1,3.430000000000007,1,0,2,13,3,0
1,4.53000000000003,1,0,2,14,3,0
1,5.470000000000027,1,0,2,15,3,0
1,6.53000000000003,1,0,2,16,3,2
1,6.730000000000018,40,1,2,17,3,2
1,6.800000000000011,1,0,2,18,3,2
1,6.2000000000000455,5,0,2,19,3,2
1,4.810000000000002,1,0,2,20,3,5
1,3.080000000000041,1,0,2,21,3,5
1,1.7900000000000205,1,0,2,22,3,5
1,0.8000000000000114,1,0,2,23,3,5
1,0.1400000000000432,1,0,3,0,3,3
1,0.37999999999999545,1,0,3,1,3,3
1,-0.5,1,0,3,2,3,3
1,-1.7799999999999727,1,5,3,4,3,1
1,-2.1399999999999864,1,5,3,5,3,1
1,-2.3799999999999955,1,0,3,6,3,1
1,-3.2099999999999795,1,0,3,7,3,1
1,-3.2899999999999636,1,0,3,8,3,4
1,-2.599999999999966,5,0,3,9,3,4
1,-1.6200000000000045,1,0,3,10,3,4
1,-1.0,5,0,3,11,3,4
1,-0.06999999999999318,5,0,3,12,3,0
1,0.8000000000000114,5,0,3,13,3,0
1,1.5,1,0,3,14,3,0
1,2.0,5,0,3,15,3,0
1,2.57000000000005,1,0,3,16,3,2
1,2.7800000000000296,5,0,3,17,3,2
1,2.2700000000000387,5,0,3,18,3,2
1,1.670000000000016,1,0,3,19,3,2
1,0.4000000000000341,5,0,3,20,3,5
1,-0.4199999999999591,5,0,3,21,3,5
1,-1.2099999999999795,1,4,3,22,3,5
1,-1.919999999999959,1,4,3,23,3,5
1,-2.1399999999999864,1,4,4,0,3,3
1,-2.769999999999982,1,4,4,1,3,3
1,-4.399999999999977,1,4,4,2,3,3
1,-5.1299999999999955,1,4,4,4,3,1
1,-5.069999999999993,1,4,4,5,3,1
1,-5.779999999999973,1,4,4,6,3,1
1,-6.419999999999959,1,4,4,7,3,1
1,-6.419999999999959,40,1,4,8,3,4
1,-5.529999999999973,1,0,4,9,3,4
1,-3.1499999999999773,40,1,4,10,3,4
1,-1.7899999999999636,1,0,4,11,3,4
1,-0.5399999999999636,75,1,4,12,3,0
1,0.6899999999999977,1,0,4,13,3,0
1,2.0,75,1,4,14,3,0
1,3.0,75,1,4,15,3,0
1,3.57000000000005,75,1,4,16,3,2
1,3.5400000000000205,1,0,4,17,3,2
1,3.230000000000018,1,0,4,18,3,2
1,2.650000000000034,1,0,4,19,3,2
1,1.3600000000000136,1,0,4,20,3,5
1,0.07000000000005002,1,0,4,21,3,5
1,-1.0600000000000023,1,0,4,22,3,5
1,-0.9199999999999591,1,0,4,23,3,5
1,-0.2999999999999545,1,0,5,0,3,3
1,-0.8499999999999659,1,0,5,1,3,3
1,-1.5699999999999932,1,0,5,2,3,3
1,-2.2799999999999727,1,0,5,3,3,3
1,-3.859999999999957,1,0,5,4,3,1
1,-4.349999999999966,1,0,5,5,3,1
1,-5.189999999999998,1,0,5,6,3,1
1,-5.859999999999957,5,0,5,7,3,1
1,-6.389999999999986,5,0,5,8,3,4
1,-4.739999999999952,5,0,5,9,3,4
1,-1.6499999999999773,1,0,5,10,3,4
1,1.07000000000005,1,0,5,11,3,4
1,3.2000000000000455,1,0,5,12,3,0
1,4.939999999999998,1,0,5,13,3,0
1,5.930000000000007,1,0,5,14,3,0
1,7.07000000000005,1,0,5,15,3,0
1,7.710000000000036,5,0,5,16,3,2
1,7.57000000000005,1,0,5,17,3,2
1,7.8700000000000045,5,0,5,18,3,2
1,7.5,5,0,5,19,3,2
1,4.5,5,0,5,20,3,5
1,2.8000000000000114,1,0,5,21,3,5
1,0.5800000000000409,1,0,5,22,3,5
1,-0.39999999999997726,1,0,5,23,3,5
1,-1.7799999999999727,1,0,6,0,3,3
1,-2.849999999999966,1,0,6,1,3,3
1,-3.3899999999999864,1,0,6,2,3,3
1,-3.9899999999999523,1,0,6,3,3,3
1,-4.4599999999999795,1,0,6,4,3,1
1,-4.659999999999968,1,0,6,5,3,1
1,-4.92999999999995,1,0,6,6,3,1
1,-4.92999999999995,40,1,6,7,3,1
1,-5.060000000000002,75,1,6,8,3,4
1,-2.599999999999966,90,1,6,9,3,4
1,-0.5299999999999727,75,1,6,10,3,4
1,1.5,90,1,6,11,3,4
1,3.140000000000043,90,1,6,12,3,0
1,4.340000000000032,90,1,6,13,3,0
1,5.0,90,1,6,14,3,0
1,5.2000000000000455,90,1,6,15,3,0
1,5.0,90,1,6,16,3,2
1,5.07000000000005,75,1,6,17,3,2
1,5.140000000000043,90,1,6,18,3,2
1,4.28000000000003,90,1,6,19,3,2
1,3.640000000000043,90,1,6,20,3,5
1,3.4600000000000364,90,1,6,21,3,5
1,3.140000000000043,90,1,6,22,3,5
1,3.0,90,1,6,23,3,5
1,2.57000000000005,75,1,0,0,3,3
1,2.6899999999999977,75,4,0,1,3,3
1,2.07000000000005,75,1,0,2,3,3
1,2.150000000000034,40,1,0,3,3,3
1,1.660000000000025,90,1,0,4,3,1
1,1.0,90,1,0,5,3,1
1,0.9300000000000068,90,1,0,6,3,1
1,0.22000000000002728,90,1,0,7,3,1
1,-0.06999999999999318,1,0,0,8,3,4
1,-0.06999999999999318,90,1,0,9,3,4
1,0.8000000000000114,90,1,0,10,3,4
1,1.4600000000000364,75,1,0,11,3,4
1,2.490000000000009,90,1,0,12,3,0
1,3.07000000000005,90,1,0,13,3,0
1,4.189999999999998,75,1,0,14,3,0
1,4.670000000000016,1,0,0,15,3,0
1,5.0,90,1,0,16,3,2
1,5.010000000000048,90,1,0,17,3,2
1,4.5400000000000205,90,1,0,18,3,2
1,3.740000000000009,90,1,0,19,3,2
1,3.0,90,1,0,20,3,5
1,2.2000000000000455,90,1,0,21,3,5
1,1.6000000000000227,90,1,0,22,3,5
1,1.07000000000005,90,1,0,23,3,5
1,0.4000000000000341,90,1,1,0,3,3
1,0.20000000000004547,90,1,1,1,3,3
1,-0.5999999999999659,90,1,1,2,3,3
1,-0.7299999999999613,40,1,1,3,3,3
1,-1.3999999999999773,90,1,1,4,3,1
1,-1.5299999999999727,90,1,1,5,3,1
1,-1.7999999999999545,90,8,1,6,3,1
1,-2.1399999999999864,90,8,1,7,3,1
1,-2.7899999999999636,90,8,1,8,3,4
1,-2.4699999999999704,90,8,1,9,3,4
1,-2.4699999999999704,90,5,1,9,3,4
1,-2.069999999999993,90,8,1,10,3,4
1,-2.069999999999993,90,5,1,10,3,4
1,-2.069999999999993,90,4,1,10,3,4
1,-2.069999999999993,90,8,1,11,3,4
1,-2.069999999999993,90,5,1,11,3,4
1,-1.7899999999999636,90,8,1,12,3,0
1,-1.7899999999999636,90,5,1,12,3,0
1,-1.0699999999999932,90,8,1,13,3,0
1,-1.0699999999999932,90,5,1,13,3,0
1,-0.9399999999999977,90,8,1,14,3,0
1,-0.9399999999999977,90,5,1,14,3,0
1,-0.9399999999999977,90,2,1,14,3,0
1,-0.9399999999999977,90,4,1,14,3,0
1,-0.9399999999999977,90,6,1,14,3,0
1,-0.8599999999999568,90,8,1,15,3,0
1,-0.8599999999999568,90,5,1,15,3,0
1,-0.8599999999999568,90,4,1,15,3,0
1,-0.8599999999999568,90,6,1,15,3,0
1,-0.6899999999999977,90,8,1,16,3,2
1,-0.6899999999999977,90,4,1,16,3,2
1,-0.6899999999999977,90,8,1,17,3,2
1,-0.6899999999999977,90,4,1,17,3,2
1,-0.92999999999995,90,8,1,18,3,2
1,-1.1499999999999773,90,8,1,19,3,2
1,-1.1499999999999773,90,5,1,19,3,2
1,-1.5399999999999636,90,8,1,20,3,5
1,-1.5399999999999636,90,5,1,20,3,5
1,-1.5399999999999636,90,4,1,20,3,5
1,-1.92999999999995,90,8,1,21,3,5
1,-1.92999999999995,90,5,1,21,3,5
1,-1.92999999999995,90,4,1,21,3,5
1,-2.1999999999999886,40,8,1,22,3,5
1,-2.1999999999999886,40,4,1,22,3,5
1,-3.2099999999999795,1,0,1,23,3,5
1,-3.7099999999999795,1,0,2,0,3,3
1,-4.0,1,0,2,1,3,3
1,-4.599999999999966,1,0,2,2,3,3
1,-5.139999999999986,1,5,2,3,3,3
1,-5.359999999999957,75,5,2,4,3,1
1,-5.7099999999999795,75,5,2,5,3,1
1,-5.92999999999995,90,5,2,6,3,1
1,-5.5,90,1,2,7,3,1
1,-4.689999999999998,75,5,2,8,3,4
1,-4.689999999999998,75,8,2,8,3,4
1,-3.859999999999957,90,5,2,9,3,4
1,-3.859999999999957,90,8,2,9,3,4
1,-3.069999999999993,90,8,2,10,3,4
1,-1.92999999999995,90,8,2,11,3,4
1,-0.46999999999997044,90,1,2,12,3,0
1,0.5,90,1,2,13,3,0
1,1.07000000000005,40,1,2,14,3,0
1,2.0,90,1,2,15,3,0
1,2.3600000000000136,75,1,2,16,3,2
1,2.430000000000007,90,1,2,17,3,2
1,2.340000000000032,75,1,2,18,3,2
1,2.1299999999999955,90,1,2,19,3,2
1,1.7200000000000273,90,1,2,20,3,5
